articleNo,articleName,articleStatus,realEstateTypeCode,realEstateTypeName,articleRealEstateTypeCode,articleRealEstateTypeName,tradeTypeCode,tradeTypeName,verificationTypeCode,floorInfo,rentPrc,priceChangeState,isPriceModification,dealOrWarrantPrc,area1,area2,direction,articleConfirmYmd,representativeImgUrl,representativeImgTypeCode,representativeImgThumb,siteImageCount,articleFeatureDesc,tagList,buildingName,sameAddrCnt,sameAddrDirectCnt,sameAddrMaxPrc,sameAddrMinPrc,cpid,cpName,cpPcArticleUrl,cpPcArticleBridgeUrl,cpPcArticleLinkUseAtArticleTitleYn,cpPcArticleLinkUseAtCpNameYn,cpMobileArticleUrl,cpMobileArticleLinkUseAtArticleTitleYn,cpMobileArticleLinkUseAtCpNameYn,latitude,longitude,isLocationShow,realtorName,realtorId,tradeCheckedByOwner,isDirectTrade,isInterest,isComplex,detailAddress,detailAddressYn,search_day,premiumPrc,sellerName,sellerPhoneNum
2204469041,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,MOBL,07월 23일,145,SAME,FALSE,"1,500",193,96,,20220211,,,,0,"인천테크노벨리U1, 신축 제조형공장,드라이브인, 진입 좋은 호실","['2년이내', '주차가능']",지식산업센터,1,0,"1,500/145","1,500/145",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204469041,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,최고 공인중개사사무소,m3118824,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204389188,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,MOBL,21/23,140,SAME,FALSE,"2,000",205,102,,20220210,,,,0,"신축전용30,냉난방기,도어락설치 전망좋은 고층소형사무실","['2년이내', '주차가능', '엘리베이터', '화재경보기']",지식산업센터,1,0,"2,000/140","2,000/140",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204389188,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,인천지산부동산공인중개사사무소,darkjin444,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204313641,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,MOBL,10월 23일,120,SAME,FALSE,"1,000",185,93,,20220210,,,,0,"인천U1지산, 렌트프리제공, 호실앞 상하차3대가능, 각층 접근성용한 호실","['2년이내', '주차가능']",지식산업센터,1,0,"1,000/120","1,000/120",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204313641,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,최고 공인중개사사무소,m3118824,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204565073,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,NDOC1,01월 23일,220,SAME,FALSE,"2,500",75,37,,20220211,,,,0,,"['2년이내', '1층', '주차가능']",지식산업센터,1,0,"2,500/220","2,500/220",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204565073,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,최고 공인중개사사무소,m3118824,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204520724,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,NDOC1,10월 23일,120,SAME,FALSE,"1,000",185,93,,20220211,,,,0,추천.U1입주 부동산 입니다 드라이브인 소형공장 임대,['2년이내'],지식산업센터,1,0,"1,000/120","1,000/120",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204520724,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,U1채움공인중개사사무소,chaeum0831,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204614832,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,OWNER,07월 23일,80,SAME,FALSE,"1,000",103,51,,20220211,,,,0,,"['2년이내', '융자금없는', '주차가능', '엘리베이터']",지식산업센터,1,0,"1,000/80","1,000/80",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204614832,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2204614832,FALSE,TRUE,37.51533,126.727318,TRUE,U1단지내공인중개사사무소,bos9357,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204507513,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,NDOC1,07월 22일,145,SAME,FALSE,"1,450",193,96,,20220211,,,,0,추천. U1입주 부동산 입니다 드라이브인 공장 임대,"['2년이내', '주차가능']",지식산업센터,1,0,"1,450/145","1,450/145",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204507513,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,U1채움공인중개사사무소,chaeum0831,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204526654,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,NDOC1,18/22,80,SAME,FALSE,"1,000",102,51,,20220211,,,,0,추천. 강화유리 대표실 싱크대 등 인테리어제공 강추합니다,"['2년이내', '주차가능']",지식산업센터,1,0,"1,000/80","1,000/80",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204526654,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,U1채움공인중개사사무소,chaeum0831,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204609055,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,OWNER,17/23,140,SAME,FALSE,"1,500",185,92,,20220211,,,,0,,"['2년이내', '주차가능', '엘리베이터', '천장에어컨']",지식산업센터,1,0,"1,500/140","1,500/140",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204609055,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2204609055,FALSE,TRUE,37.51533,126.727318,TRUE,U1단지내공인중개사사무소,bos9357,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204384143,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,OWNER,12월 23일,80,SAME,FALSE,"1,000",114,57,,20220210,,,,0,"신축 전용17, 채광좋은 코너호실,저렴한 임차료","['2년이내', '주차가능', '엘리베이터', '화재경보기']",지식산업센터,2,0,"1,000/80","1,000/80",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204384143,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,인천지산부동산공인중개사사무소,darkjin444,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204396968,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,OWNER,12월 23일,70,SAME,FALSE,"1,000",102,51,,20220210,,,,0,업무형공장. 사무실사용가능. 시스템에어컨 2대 설치완료. 테라스있음.,"['2년이내', '주차가능', '엘리베이터', '천장에어컨']",지식산업센터,1,0,"1,000/70","1,000/70",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204396968,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2204396968,FALSE,TRUE,37.51533,126.727318,TRUE,U1단지내공인중개사사무소,bos9357,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204400888,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,OWNER,12월 23일,70,SAME,FALSE,"1,000",102,51,,20220210,,,,0,업무형 공장. 사무실용도 가능. 냉.난방기 2대 설치완료. 바로밑층 정원,"['2년이내', '주차가능', '엘리베이터', '천장에어컨']",지식산업센터,1,0,"1,000/70","1,000/70",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204400888,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2204400888,FALSE,TRUE,37.51533,126.727318,TRUE,U1단지내공인중개사사무소,bos9357,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204392867,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,OWNER,21/23,65,SAME,FALSE,"1,000",94,47,,20220210,,,,0,"전용14,고층 임차료저렴한 소형사무실 냉난방기설치","['2년이내', '주차가능', '엘리베이터', '화재경보기']",지식산업센터,1,0,"1,000/65","1,000/65",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204392867,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,인천지산부동산공인중개사사무소,darkjin444,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204310575,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,OWNER,12월 23일,80,SAME,FALSE,"1,000",114,57,,20220209,,,,0,,"['2년이내', '주차가능', '엘리베이터', '천장에어컨']",지식산업센터,1,0,"1,000/80","1,000/80",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204310575,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2204310575,FALSE,TRUE,37.51533,126.727318,TRUE,U1단지내공인중개사사무소,bos9357,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204169979,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,OWNER,03월 23일,200,SAME,FALSE,"2,000",259,129,,20220208,,,,0,드라이브인 제조형 공장.  전용 39.27 넒은평수,"['2년이내', '주차가능', '엘리베이터', '화재경보기']",지식산업센터,1,0,"2,000/200","2,000/200",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204169979,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2204169979,FALSE,TRUE,37.51533,126.727318,TRUE,U1단지내공인중개사사무소,bos9357,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204106393,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,OWNER,21/23,75,SAME,FALSE,"1,000",46,23,동향,20220208,,,,0,"전용16,소형사무실,빠른입주,인기코너투베란다,냉난방,고층,밝은사무실","['2년이내', '주차가능', '엘리베이터', '천장에어컨']",중소형사무실,1,0,"1,000/75","1,000/75",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204106393,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,인천지산부동산공인중개사사무소,darkjin444,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204075048,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,OWNER,21/23,75,SAME,FALSE,"1,000",46,23,,20220208,,,,0,"전용16,소형사무실,인기코너투베란다,냉난방,즉시입주,고층,밝은사무실","['2년이내', '주차가능', '엘리베이터', '화재경보기']",지식산업센터,1,0,"1,000/75","1,000/75",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204075048,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,인천지산부동산공인중개사사무소,darkjin444,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2203913847,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,OWNER,23/B1,90,SAME,FALSE,"1,000",35120,281713,,20220207,,,,0,"신축전용18,호실앞주차가능 제조공장호실","['2년이내', '융자금없는', '엘리베이터', '화재경보기']",공장,1,0,"1,000/90","1,000/90",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203913847,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,인천지산부동산공인중개사사무소,darkjin444,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2203682941,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,MOBL,12월 23일,220,SAME,FALSE,"2,500",319,159,북동향,20220205,,,,0,"전용47,세개호실 묶음임대,냉난방기설치.저렴한임차료","['2년이내', '주차가능', '엘리베이터', '화재경보기']",중소형사무실,1,0,"2,500/220","2,500/220",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203682941,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,인천지산부동산공인중개사사무소,darkjin444,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2203670368,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,MOBL,12월 23일,150,SAME,FALSE,"2,000",217,108,,20220204,,,,0,"전용32,시설좋은 신축사무실, 코너호실 투베란다,냉난방기설치","['2년이내', '주차가능', '엘리베이터', '화재경보기']",지식산업센터,1,0,"2,000/150","2,000/150",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203670368,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,인천지산부동산공인중개사사무소,darkjin444,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2203590456,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,MOBL,21/23,70,SAME,FALSE,"1,000",102,51,,20220204,,,,0,"전용15,냉난방기,도어락설치 인기많은소형사무실","['2년이내', '주차가능', '엘리베이터', '화재경보기']",지식산업센터,1,0,"1,000/70","1,000/70",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203590456,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,인천지산부동산공인중개사사무소,darkjin444,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2203654632,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,OWNER,12월 23일,80,SAME,FALSE,"1,000",114,57,서향,20220204,,,,0,"전용17,임차료저렴한 투베란다 코너호실,냉난방기설치","['2년이내', '주차가능', '엘리베이터', '화재경보기']",중소형사무실,1,0,"1,000/80","1,000/80",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203654632,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,인천지산부동산공인중개사사무소,darkjin444,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2203626780,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,OWNER,17/23,130,SAME,FALSE,"1,500",185,92,서향,20220204,,,,0,"전용28,신축사무실 첫입주,냉난방기설치,저렴한 임대료","['2년이내', '주차가능', '엘리베이터', '화재경보기']",중소형사무실,2,0,"1,500/130","1,400/140",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203626780,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,인천지산부동산공인중개사사무소,darkjin444,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2202762791,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,SITE,18/23,55,SAME,FALSE,500,76,38,,20220127,/20220127_278/land_naver_1643251634451EwxGH_JPEG/0d1e22221cacc8034f3949a684aa4f23.JPG,SITE,f130_98,10,"부평 갈산동 인천테크유1지식산업센터,23,테라스,첫입주","['2년이내', '융자금없는', '테라스', '관리비10만원이하']",중소형사무실,1,0,500/55,500/55,SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2202762791,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2202762791,FALSE,TRUE,37.51533,126.727318,TRUE,라이프부동산공인중개,life7269,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2203361008,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,OWNER,07월 23일,150,SAME,FALSE,"2,000",214,107,,20220203,,,,0,"전용32,제조공장,창고,드라이브인,호실앞주차,냉난방기","['2년이내', '주차가능', '엘리베이터', '화재경보기']",지식산업센터,1,0,"2,000/150","2,000/150",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203361008,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,인천지산부동산공인중개사사무소,darkjin444,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2203484878,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,OWNER,23/B1,150,SAME,FALSE,"2,000",35120,281713,,20220203,,,,0,"신축전용32,냉난방기설치 호실앞주차가능한공장","['2년이내', '융자금없는', '엘리베이터', '화재경보기']",공장,1,0,"2,000/150","2,000/150",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203484878,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,인천지산부동산공인중개사사무소,darkjin444,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2203390952,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,OWNER,17/23,130,SAME,FALSE,"1,500",185,92,,20220203,,,,0,"지식산업센터내 신축사무실. 저렴한 임차료,냉난방기설치","['2년이내', '주차가능', '엘리베이터', '화재경보기']",지식산업센터,2,0,"1,500/130","1,400/140",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203390952,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,인천지산부동산공인중개사사무소,darkjin444,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2202817270,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,SITE,08월 23일,80,SAME,FALSE,"1,000",84,66,,20220126,/20220126_2/land_naver_1643187724398IdEsA_JPEG/2e65021ac6cd9385231dc86f0b1d70d6.JPG,SITE,f130_98,8,"갈산역 인천테크노밸리 유1지식산업센터,40,첫입주,트인뷰","['2년이내', '융자금없는', '주차가능', '엘리베이터']",지식산업센터,1,0,"1,000/80","1,000/80",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2202817270,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2202817270,FALSE,TRUE,37.51533,126.727318,TRUE,라이프부동산공인중개,life7269,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2203410599,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,OWNER,04월 05일,80,SAME,FALSE,"1,500",105,84,남향,20220203,,,,0,갈산역 도보 2분 엘리베이터 주차장,"['25년이내', '융자금없는', '역세권', '관리비20만원이하']",중소형사무실,1,0,"1,500/80","1,500/80",hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2203410599,,FALSE,TRUE,,FALSE,FALSE,37.516766,126.723341,TRUE,김규태공인중개사사무소,kkt2729nv,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2203409731,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,OWNER,05월 05일,150,SAME,FALSE,"2,000",201,162,남향,20220203,,,,0,갈산역 도보 2분 엘리베이터 주차장,"['25년이내', '융자금없는', '역세권', '주차가능']",중소형사무실,1,0,"2,000/150","2,000/150",hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2203409731,,FALSE,TRUE,,FALSE,FALSE,37.516766,126.723341,TRUE,김규태공인중개사사무소,kkt2729nv,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204324664,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,TEL,03월 22일,180,SAME,FALSE,"2,000",259,130,,20220210,,,,0,"3층 전용39 드라이브인 공장임대, 남향, 렌트프리,호실내 현장답사 가능","['2년이내', '융자금없는', '주차가능', '엘리베이터']",지식산업센터,3,0,"2,000/180","2,000/180",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204324664,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,대우인천테크노밸리공인중개사사무소,2091122d,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2202415150,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,SITE,23/B1,130,SAME,FALSE,"1,300",35,280,,20220125,/20220125_42/land_naver_1643106725242xc6JN_JPEG/0b6a41a22e2aa9d222114a68e5e5ed82.JPG,SITE,f130_98,14,인천테크노밸리 U1센터신축 제조형공장물류렌트프리냉난방기설치,"['2년이내', '엘리베이터', '천장에어컨', '화재경보기']",공장,1,0,"1,300/130","1,300/130",industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2202415150,,FALSE,TRUE,http://land.daara.co.kr/n_link.php?UID=2202415150,FALSE,TRUE,37.51533,126.727318,TRUE,점프부동산중개주식회사 청라점,,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2202413624,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,SITE,23/B1,120,SAME,FALSE,"1,200",35,280,,20220125,/20220125_198/land_naver_1643106783662mKuL7_JPEG/8ebd35e13d8e505c3860065332c7efe6.JPG,SITE,f130_98,14,인천테크노밸리 U1센터신축 제조형공장물류렌트프리냉난방기설치,"['2년이내', '엘리베이터', '천장에어컨', '화재경보기']",공장,1,0,"1,200/120","1,200/120",industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2202413624,,FALSE,TRUE,http://land.daara.co.kr/n_link.php?UID=2202413624,FALSE,TRUE,37.51533,126.727318,TRUE,점프부동산중개주식회사 청라점,,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204631585,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,22/B1,200,SAME,FALSE,"2,000",78,39,,20220212,,,,0,"전39, 드라이브인 제조형공장, 남향, 호실앞주차가능","['2년이내', '융자금없는', '엘리베이터', '화재경보기']",공장,1,0,"2,000/200","2,000/200",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204631585,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2204631585,FALSE,TRUE,37.51533,126.727318,TRUE,유원제이공인중개사사무소,2hysun2,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204621354,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,17/23,150,SAME,FALSE,"4,000",199,99,,20220212,,,,0,"U1지식산업센터 입주 임박한 신축, 업무형공장, 보증금조정가","['2년이내', '주차가능']",지식산업센터,1,0,"4,000/150","4,000/150",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204621354,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,최고 공인중개사사무소,m3118824,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204630707,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,DOC,07월 22일,,SAME,FALSE,"4억 3,470",229,115,,20220212,,,,0,"프리미엄없는제조공장,전망좋은드라이브인시스템.","['2년이내', '주차가능']",지식산업센터,1,0,"4억 3,470","4억 3,470",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204630707,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,인천테크노밸리공인중개사사무소,wls6000wls,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204621327,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,16/23,80,SAME,FALSE,"1,000",112,56,,20220212,,,,0,"인천U1지식산업센터 신축,업무동 투베란다, 방향 좋아요.","['2년이내', '주차가능', '베란다']",지식산업센터,1,0,"1,000/80","1,000/80",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204621327,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,최고 공인중개사사무소,m3118824,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204621384,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,18/23,60,SAME,FALSE,"1,000",76,38,,20220212,,,,0,"인천U1, 1월10일부터 입주, 전망 좋은 소형평수 업무형 사무실.","['2년이내', '주차가능']",지식산업센터,2,0,"1,000/60",500/55,bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204621384,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,최고 공인중개사사무소,m3118824,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204590568,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,12월 23일,65,SAME,FALSE,"1,000",93,46,,20220211,,,,0,신축 지식산업센터 내 사무실로 깨끗하고 전망 좋아요,"['2년이내', '융자금없는', '주차가능', '엘리베이터']",지식산업센터,1,0,"1,000/65","1,000/65",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204590568,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2204590568,FALSE,TRUE,37.51533,126.727318,TRUE,동호공인중개사사무소,lgm241,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204506007,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,22/23,50,SAME,FALSE,500,46,23,서향,20220211,,,,0,"풀옵션 신축기숙사 첫입주,직원숙소및사무실 등록가능","['2년이내', '관리비10만원이하', '주차가능', '엘리베이터']",중소형사무실,1,0,500/50,500/50,bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204506007,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,인천지산부동산공인중개사사무소,darkjin444,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204532011,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,03월 23일,100,SAME,FALSE,"1,000",132,66,,20220211,,,,0,,"['2년이내', '주차가능', '엘리베이터', '화재경보기']",지식산업센터,1,0,"1,000/100","1,000/100",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204532011,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,INCHEON유원공인중개사사무소,,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204580916,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,17/23,65,SAME,FALSE,"1,000",94,47,,20220211,,,,0,신축 지식산업센터 내 사무실로 깨끗하고 조망 좋아요,"['2년이내', '융자금없는', '주차가능', '엘리베이터']",지식산업센터,1,0,"1,000/65","1,000/65",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204580916,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2204580916,FALSE,TRUE,37.51533,126.727318,TRUE,동호공인중개사사무소,lgm241,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204503109,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,22/23,50,SAME,FALSE,500,46,23,,20220211,,,,0,"깔끔한 신축 풀옵션기숙사,직원숙소및소형사무실 등록가능","['2년이내', '주차가능', '엘리베이터', '풀옵']",지식산업센터,1,0,500/50,500/50,bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204503109,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,인천지산부동산공인중개사사무소,darkjin444,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204579903,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,17/23,65,SAME,FALSE,"1,000",93,46,,20220211,,,,0,신축 지식산업센터 내 사무실로 깨끗하고 전망 좋아요,"['2년이내', '융자금없는', '주차가능']",지식산업센터,1,0,"1,000/65","1,000/65",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204579903,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2204579903,FALSE,TRUE,37.51533,126.727318,TRUE,동호공인중개사사무소,lgm241,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
2204569455,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,05월 23일,80,SAME,FALSE,800,113,57,,20220211,,,,0,,"['2년이내', '주차가능', '엘리베이터', '화재경보기']",지식산업센터,1,0,800/80,800/80,bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204569455,,FALSE,TRUE,,FALSE,FALSE,37.51533,126.727318,TRUE,INCHEON유원공인중개사사무소,,FALSE,FALSE,FALSE,FALSE,,N,20220212,,,
